Order_ID,Order_Date,Delivery_Date,Order_Type,Product_ID,Product_Line,Product_Category,Quantity,Retail_Price,Cost_Price,Customer_Country,Customer_Continent,Customer_Age_Group
1241204700,19JAN2018,19JAN2018,1,240100300004,Sports,Assorted Sports Articles,1,22.9,9.1,FR,Europe,46-60 years
1241204695,19JAN2018,19JAN2018,1,220200100092,Clothes & Shoes,Shoes,1,83,41.6,FR,Europe,31-45 years
1241204295,19JAN2018,19JAN2018,1,240100100508,Sports,Assorted Sports Articles,1,48.3,19.25,FR,Europe,46-60 years
1241204068,19JAN2018,21JAN2018,1,240200200024,Sports,Golf,2,250.8,25,FR,Europe,15-30 years
1241203886,19JAN2018,19JAN2018,1,220101200028,Clothes & Shoes,Clothes,1,60.7,26.25,FR,Europe,15-30 years
1241203811,19JAN2018,24JAN2018,3,210200900048,Children,Children Sports,1,36.4,17.7,FR,Europe,15-30 years
1241203784,19JAN2018,22JAN2018,3,210200400077,Children,Children Sports,1,34.8,17.5,FR,Europe,46-60 years
1241203394,19JAN2018,22JAN2018,2,230100200050,Outdoors,Outdoors,1,135.5,61.5,ES,Europe,15-30 years
1241203027,19JAN2018,21JAN2018,2,230100700008,Outdoors,Outdoors,1,519.3,253.2,ES,Europe,15-30 years
1241203014,19JAN2018,20JAN2018,2,210201100003,Children,Children Sports,1,44.4,19.25,ES,Europe,15-30 years
1241202236,19JAN2018,22JAN2018,2,230100500077,Outdoors,Outdoors,1,173,72.75,DE,Europe,15-30 years
1241201590,19JAN2018,21JAN2018,2,220200300072,Clothes & Shoes,Shoes,2,197.4,90,DE,Europe,61-75 years
1241201318,19JAN2018,19JAN2018,1,230100600012,Outdoors,Outdoors,1,23.4,11.4,DE,Europe,15-30 years
1241201029,19JAN2018,19JAN2018,1,220100300008,Clothes & Shoes,Clothes,4,342.8,137.4,BE,Europe,46-60 years
1241200979,19JAN2018,19JAN2018,1,210200600117,Children,Children Sports,1,19.9,10.05,BE,Europe,31-45 years
1241200979,19JAN2018,19JAN2018,1,210200300087,Children,Children Sports,1,33.1,14.4,BE,Europe,31-45 years
1241200589,19JAN2018,19JAN2018,1,240100400086,Sports,Assorted Sports Articles,4,396.8,198.2,AU,Australia/Pacific,46-60 years
1241200570,19JAN2018,19JAN2018,1,230100200040,Outdoors,Outdoors,2,191.8,96.1,AU,Australia/Pacific,31-45 years
1241199608,18JAN2018,18JAN2018,1,220100500026,Clothes & Shoes,Clothes,1,63,28.7,US,North America,46-60 years
1241199594,18JAN2018,23JAN2018,2,240500200092,Sports,Running - Jogging,1,34.9,16.75,US,North America,15-30 years
1241199590,18JAN2018,25JAN2018,1,230100500068,Outdoors,Outdoors,1,1.7,0.8,US,North America,31-45 years
1241199515,18JAN2018,18JAN2018,1,240500200149,Sports,Running - Jogging,1,267.1,113.6,US,North America,15-30 years
1241199175,18JAN2018,18JAN2018,1,230100500096,Outdoors,Outdoors,1,35.5,17.25,US,North America,15-30 years
1241198850,18JAN2018,21JAN2018,1,220101300006,Clothes & Shoes,Clothes,1,27.3,12.25,US,North America,46-60 years
1241198527,18JAN2018,18JAN2018,1,220200100099,Clothes & Shoes,Shoes,2,315.6,158,US,North America,46-60 years
1241198156,18JAN2018,19JAN2018,2,220200300110,Clothes & Shoes,Shoes,1,60.6,27,NL,Europe,15-30 years
1241197838,18JAN2018,18JAN2018,1,240100100235,Sports,Assorted Sports Articles,1,13.2,5.65,NL,Europe,31-45 years
1241197797,18JAN2018,18JAN2018,1,230100500056,Outdoors,Outdoors,1,8,3.5,NL,Europe,46-60 years
1241197695,18JAN2018,18JAN2018,1,240200100180,Sports,Golf,1,121.6,62.9,NL,Europe,15-30 years
1241197666,18JAN2018,18JAN2018,1,240500200101,Sports,Running - Jogging,1,119.4,49.75,NL,Europe,15-30 years
1241197465,18JAN2018,18JAN2018,1,220100400012,Clothes & Shoes,Clothes,1,76.9,34.95,IT,Europe,31-45 years
1241197210,18JAN2018,18JAN2018,1,220101400113,Clothes & Shoes,Clothes,1,37.8,17.2,IT,Europe,15-30 years
1241196722,18JAN2018,23JAN2018,3,220200300036,Clothes & Shoes,Shoes,1,94.7,42.15,IT,Europe,31-45 years
1241196123,18JAN2018,18JAN2018,1,240100200008,Sports,Assorted Sports Articles,1,32.4,13.4,GB,Europe,15-30 years
1241195197,18JAN2018,23JAN2018,3,240100200012,Sports,Assorted Sports Articles,2,69.2,28.8,FR,Europe,15-30 years
1241194995,18JAN2018,30JAN2018,3,210200600057,Children,Children Sports,1,94.3,40.5,FR,Europe,46-60 years
1241194814,18JAN2018,18JAN2018,1,240500100059,Sports,Running - Jogging,1,67.2,29.2,FR,Europe,15-30 years
1241193615,18JAN2018,22JAN2018,3,230100600024,Outdoors,Outdoors,1,76.1,38.15,ES,Europe,15-30 years
1241193491,18JAN2018,18JAN2018,1,220200200068,Clothes & Shoes,Shoes,1,108,47,ES,Europe,31-45 years
1241192969,18JAN2018,22JAN2018,2,220200100236,Clothes & Shoes,Shoes,1,68.2,34.2,DE,Europe,31-45 years
1241192866,18JAN2018,18JAN2018,1,220101400205,Clothes & Shoes,Clothes,1,24.9,11.2,DE,Europe,46-60 years
1241192811,18JAN2018,31JAN2018,1,240400200012,Sports,Racket Sports,1,175.7,75.95,DE,Europe,31-45 years
1241192754,18JAN2018,18JAN2018,1,240400200066,Sports,Racket Sports,1,13.8,6.3,DE,Europe,15-30 years
1241192672,18JAN2018,18JAN2018,1,240500100018,Sports,Running - Jogging,2,125.6,55.6,DE,Europe,15-30 years
1241192453,18JAN2018,18JAN2018,1,240500100044,Sports,Running - Jogging,3,213.6,85.5,DE,Europe,46-60 years
1241192272,18JAN2018,18JAN2018,1,240100100659,Sports,Assorted Sports Articles,1,23.2,9.95,DE,Europe,15-30 years
1241191884,18JAN2018,18JAN2018,1,210200600022,Children,Children Sports,1,95.1,43.4,BE,Europe,15-30 years
1241191222,18JAN2018,21JAN2018,2,220100800060,Clothes & Shoes,Clothes,2,55.4,26.6,AU,Australia/Pacific,61-75 years
1241191156,18JAN2018,18JAN2018,1,240100200008,Sports,Assorted Sports Articles,2,3,1.4,AU,Australia/Pacific,46-60 years
1241191156,18JAN2018,18JAN2018,1,240100100379,Sports,Assorted Sports Articles,1,32.4,13.4,AU,Australia/Pacific,46-60 years
1241190903,18JAN2018,18JAN2018,1,230100200044,Outdoors,Outdoors,4,280.4,140.6,AU,Australia/Pacific,15-30 years
1241190434,17JAN2018,17JAN2018,1,220200300027,Clothes & Shoes,Shoes,1,65.2,29.05,US,North America,46-60 years
1241189907,17JAN2018,21JAN2018,3,240700400036,Sports,Team Sports,1,6.2,2.75,US,North America,15-30 years
1241189432,17JAN2018,17JAN2018,1,210200300007,Children,Children Sports,1,50.4,25.3,US,North America,15-30 years
1241189340,17JAN2018,22JAN2018,2,240100200001,Sports,Assorted Sports Articles,1,16,6.35,US,North America,61-75 years
1241189273,17JAN2018,17JAN2018,1,220200100241,Clothes & Shoes,Shoes,1,35.4,17.8,US,North America,46-60 years
1241189247,17JAN2018,17JAN2018,1,240300300062,Sports,Indoor Sports,2,53.8,22.7,US,North America,46-60 years
1241188808,17JAN2018,17JAN2018,1,220100800012,Clothes & Shoes,Clothes,1,45.6,21.7,US,North America,46-60 years
1241188751,17JAN2018,17JAN2018,1,240500100042,Sports,Running - Jogging,1,111.3,44.55,US,North America,46-60 years
1241187315,17JAN2018,17JAN2018,1,220101100014,Clothes & Shoes,Clothes,1,11.5,4.85,IT,Europe,15-30 years
1241187023,17JAN2018,19JAN2018,3,240300100059,Sports,Indoor Sports,2,75.2,36.1,IT,Europe,31-45 years
1241187013,17JAN2018,22JAN2018,2,240300300059,Sports,Indoor Sports,2,727.8,331.7,IT,Europe,61-75 years
1241186680,17JAN2018,17JAN2018,1,240100300006,Sports,Assorted Sports Articles,1,53,23.45,IT,Europe,31-45 years
1241186149,17JAN2018,17JAN2018,1,240700300002,Sports,Team Sports,1,21.99,7.25,GB,Europe,15-30 years
1241186139,17JAN2018,17JAN2018,1,220200100021,Clothes & Shoes,Shoes,1,150.3,75.25,GB,Europe,46-60 years
1241185934,17JAN2018,21JAN2018,2,220100900023,Clothes & Shoes,Clothes,1,104.5,41.85,GB,Europe,46-60 years
1241185885,17JAN2018,17JAN2018,1,230100500058,Outdoors,Outdoors,1,16.7,7.25,GB,Europe,61-75 years
1241185881,17JAN2018,19JAN2018,2,220100300016,Clothes & Shoes,Clothes,2,34.2,17.3,GB,Europe,31-45 years
1241185088,17JAN2018,17JAN2018,1,240100100169,Sports,Assorted Sports Articles,1,44.5,20.2,FR,Europe,15-30 years
1241184620,17JAN2018,17JAN2018,1,230100500096,Outdoors,Outdoors,1,35.5,17.25,FR,Europe,46-60 years
1241184330,17JAN2018,17JAN2018,1,220200100035,Clothes & Shoes,Shoes,1,62.6,31.4,FR,Europe,61-75 years
1241183870,17JAN2018,17JAN2018,1,240200200029,Sports,Golf,1,17.3,6.75,ES,Europe,15-30 years
1241183267,17JAN2018,18JAN2018,1,240500100004,Sports,Running - Jogging,1,63.5,28,ES,Europe,15-30 years
1241182200,17JAN2018,18JAN2018,3,230100600033,Outdoors,Outdoors,1,85.1,40.65,DE,Europe,15-30 years
1241181802,17JAN2018,17JAN2018,1,220101400121,Clothes & Shoes,Clothes,3,197.1,87.6,AU,Australia/Pacific,61-75 years
1241181652,17JAN2018,17JAN2018,1,240100100618,Sports,Assorted Sports Articles,2,167.8,70.1,AU,Australia/Pacific,15-30 years
1241181412,17JAN2018,17JAN2018,1,240300200009,Sports,Indoor Sports,1,48.7,18.15,AU,Australia/Pacific,46-60 years
1241180136,16JAN2018,16JAN2018,1,220200300161,Clothes & Shoes,Shoes,1,22.6,9.65,US,North America,46-60 years
1241179570,16JAN2018,19JAN2018,2,240500100055,Sports,Running - Jogging,1,97.8,39.1,US,North America,46-60 years
1241179514,16JAN2018,18JAN2018,3,240800200001,Sports,Winter Sports,4,678,271.2,US,North America,31-45 years
1241179414,16JAN2018,20JAN2018,3,240800200003,Sports,Winter Sports,4,407.5,163,US,North America,31-45 years
1241179108,16JAN2018,16JAN2018,1,220200100191,Clothes & Shoes,Shoes,1,65.1,32.65,NL,Europe,15-30 years
1241178089,16JAN2018,16JAN2018,1,220200100002,Clothes & Shoes,Shoes,1,39.1,19.65,IT,Europe,46-60 years
1241177598,16JAN2018,16JAN2018,1,220101400193,Clothes & Shoes,Clothes,1,23.8,10.9,IT,Europe,46-60 years
1241177096,16JAN2018,16JAN2018,1,240700400017,Sports,Team Sports,1,46.9,21.95,GB,Europe,15-30 years
1241176844,16JAN2018,16JAN2018,1,240700400013,Sports,Team Sports,1,73.7,38.4,GB,Europe,31-45 years
1241176670,16JAN2018,16JAN2018,1,240300100039,Sports,Indoor Sports,4,30.4,13.6,FR,Europe,46-60 years
1241176670,16JAN2018,16JAN2018,1,240300100018,Sports,Indoor Sports,2,27.4,12,FR,Europe,46-60 years
1241176588,16JAN2018,16JAN2018,1,240100100184,Sports,Assorted Sports Articles,1,190.4,88.8,FR,Europe,15-30 years
1241176112,16JAN2018,16JAN2018,1,220200100168,Clothes & Shoes,Shoes,1,191.3,95.75,FR,Europe,31-45 years
1241175506,16JAN2018,16JAN2018,1,240700400002,Sports,Team Sports,1,33.6,14.65,FR,Europe,46-60 years
1241174286,16JAN2018,16JAN2018,1,220200300002,Clothes & Shoes,Shoes,2,77,35,DE,Europe,31-45 years
1241174032,16JAN2018,16JAN2018,1,240300100028,Sports,Indoor Sports,2,1066.4,502.7,DE,Europe,15-30 years
1241173539,16JAN2018,20JAN2018,3,220100700010,Clothes & Shoes,Clothes,1,59.8,28.55,BE,Europe,15-30 years
1241173449,16JAN2018,16JAN2018,1,240500100043,Sports,Running - Jogging,1,26.2,8.85,BE,Europe,15-30 years
1241173439,16JAN2018,16JAN2018,1,220100100207,Clothes & Shoes,Clothes,1,54.7,27.45,BE,Europe,31-45 years
1241173149,16JAN2018,16JAN2018,1,220101400329,Clothes & Shoes,Clothes,3,65.4,29.25,AU,Australia/Pacific,46-60 years
1241173038,16JAN2018,16JAN2018,1,230100500091,Outdoors,Outdoors,2,382,160.9,AU,Australia/Pacific,46-60 years
1241172699,16JAN2018,17JAN2018,3,240100200002,Sports,Assorted Sports Articles,1,15.4,6.1,AU,Australia/Pacific,31-45 years
1241172696,16JAN2018,25JAN2018,2,210201000178,Children,Children Sports,2,95.8,43.7,AU,Australia/Pacific,15-30 years
1241172028,15JAN2018,20JAN2018,1,220100100134,Clothes & Shoes,Clothes,1,45.5,22.85,US,North America,15-30 years
1241171676,15JAN2018,15JAN2018,1,210201000156,Children,Children Sports,1,33.8,15.4,US,North America,31-45 years
1241171638,15JAN2018,15JAN2018,1,240100100335,Sports,Assorted Sports Articles,2,73.2,31.2,US,North America,15-30 years
1241171415,15JAN2018,15JAN2018,1,230100300020,Outdoors,Outdoors,1,43.1,18.05,US,North America,46-60 years
1241171143,15JAN2018,15JAN2018,1,240800100036,Sports,Winter Sports,2,935,387.5,US,North America,15-30 years
1241171091,15JAN2018,15JAN2018,1,220100500027,Clothes & Shoes,Clothes,1,71.6,31.6,US,North America,15-30 years
1241170977,15JAN2018,15JAN2018,1,230100600012,Outdoors,Outdoors,1,23.4,11.4,US,North America,15-30 years
1241170834,15JAN2018,16JAN2018,2,240100100272,Sports,Assorted Sports Articles,1,13.4,5.6,US,North America,15-30 years
1241170230,15JAN2018,19JAN2018,2,240100100246,Sports,Assorted Sports Articles,1,22.4,7.8,US,North America,46-60 years
1241169866,15JAN2018,15JAN2018,1,230100100051,Outdoors,Outdoors,4,739.6,312.6,NL,Europe,46-60 years
1241169736,15JAN2018,18JAN2018,3,220200100099,Clothes & Shoes,Shoes,1,157.8,79,NL,Europe,15-30 years
1241169726,15JAN2018,15JAN2018,1,220100400024,Clothes & Shoes,Clothes,1,92.9,44.7,NL,Europe,46-60 years
1241168867,15JAN2018,15JAN2018,1,220101400193,Clothes & Shoes,Clothes,1,23.8,10.9,IT,Europe,31-45 years
1241168031,15JAN2018,15JAN2018,1,220200300082,Clothes & Shoes,Shoes,1,71,32.3,GB,Europe,61-75 years
1241167951,15JAN2018,19JAN2018,1,210200600021,Children,Children Sports,1,57.2,27.1,GB,Europe,61-75 years
1241167902,15JAN2018,15JAN2018,1,210200500012,Children,Children Sports,1,79,32.8,GB,Europe,31-45 years
1241167645,15JAN2018,19JAN2018,1,230100700009,Outdoors,Outdoors,1,568.1,289.95,GB,Europe,15-30 years
1241167430,15JAN2018,15JAN2018,1,240100100211,Sports,Assorted Sports Articles,1,41.5,18.65,GB,Europe,46-60 years
1241167072,15JAN2018,15JAN2018,1,240700400027,Sports,Team Sports,1,70.2,36.7,FR,Europe,61-75 years
1241166350,15JAN2018,16JAN2018,2,240300100033,Sports,Indoor Sports,2,67.4,32.1,ES,Europe,61-75 years
1241166017,15JAN2018,15JAN2018,1,210200500004,Children,Children Sports,1,96.9,40.65,ES,Europe,15-30 years
1241165994,15JAN2018,16JAN2018,2,240200100066,Sports,Golf,1,321.6,156.5,ES,Europe,15-30 years
1241165788,15JAN2018,18JAN2018,2,220200300157,Clothes & Shoes,Shoes,1,73.4,36.65,ES,Europe,31-45 years
1241165386,15JAN2018,15JAN2018,1,220200200069,Clothes & Shoes,Shoes,2,216.4,94,DE,Europe,61-75 years
1241165320,15JAN2018,18JAN2018,3,220200100224,Clothes & Shoes,Shoes,2,289.8,145.1,DE,Europe,15-30 years
1241163969,15JAN2018,15JAN2018,1,240500200128,Sports,Running - Jogging,3,128.1,53.4,AU,Australia/Pacific,15-30 years
1241163959,15JAN2018,15JAN2018,1,230100500089,Outdoors,Outdoors,2,294.6,122.6,AU,Australia/Pacific,15-30 years
1241163703,14JAN2018,19JAN2018,2,220200100145,Clothes & Shoes,Shoes,1,111.3,55.75,US,North America,61-75 years
1241163449,14JAN2018,18JAN2018,2,240100100115,Sports,Assorted Sports Articles,2,52.4,23.5,US,North America,31-45 years
1241163298,14JAN2018,14JAN2018,1,220200100066,Clothes & Shoes,Shoes,1,86.6,43.4,US,North America,46-60 years
1241162972,14JAN2018,14JAN2018,1,220101000002,Clothes & Shoes,Clothes,1,17.7,8,US,North America,15-30 years
1241162783,14JAN2018,16JAN2018,3,240500200122,Sports,Running - Jogging,1,24.1,11.5,US,North America,31-45 years
1241162700,14JAN2018,14JAN2018,1,220100100410,Clothes & Shoes,Clothes,1,11.2,5.7,US,North America,31-45 years
1241162374,14JAN2018,14JAN2018,1,240800100042,Sports,Winter Sports,2,507.2,210.6,US,North America,15-30 years
1241162364,14JAN2018,17JAN2018,3,240100100618,Sports,Assorted Sports Articles,1,83.9,35.05,US,North America,31-45 years
1241162171,14JAN2018,14JAN2018,1,240400300023,Sports,Racket Sports,1,54.8,21.95,US,North America,31-45 years
1241161654,14JAN2018,19JAN2018,2,240800100006,Sports,Winter Sports,2,507,216,US,North America,31-45 years
1241161520,14JAN2018,18JAN2018,3,220200100039,Clothes & Shoes,Shoes,1,86.1,43.15,NL,Europe,46-60 years
1241161439,14JAN2018,15JAN2018,3,220200100240,Clothes & Shoes,Shoes,1,40,20.1,NL,Europe,46-60 years
1241160763,14JAN2018,14JAN2018,1,220101200025,Clothes & Shoes,Clothes,1,42.8,21.5,NL,Europe,15-30 years
1241160763,14JAN2018,14JAN2018,1,220100100541,Clothes & Shoes,Clothes,1,26.9,11.7,NL,Europe,15-30 years
1241159885,14JAN2018,14JAN2018,1,230100100045,Outdoors,Outdoors,4,499.2,214.4,IT,Europe,46-60 years
1241159505,14JAN2018,29JAN2018,1,240800200051,Sports,Winter Sports,2,56.2,26.8,IT,Europe,15-30 years
1241158346,14JAN2018,14JAN2018,1,240100100083,Sports,Assorted Sports Articles,3,36.9,14.85,FR,Europe,46-60 years
1241158063,14JAN2018,14JAN2018,1,220100100214,Clothes & Shoes,Clothes,1,90.6,45.4,FR,Europe,46-60 years
1241157271,14JAN2018,14JAN2018,1,220200100198,Clothes & Shoes,Shoes,1,101.6,50.9,FR,Europe,15-30 years
1241155607,14JAN2018,14JAN2018,1,230100300024,Outdoors,Outdoors,1,49.1,22.85,DE,Europe,46-60 years
1241155433,14JAN2018,14JAN2018,1,240500100062,Sports,Running - Jogging,1,55.1,24.05,DE,Europe,31-45 years
1241155294,14JAN2018,14JAN2018,1,240400200084,Sports,Racket Sports,1,68.4,28.55,DE,Europe,61-75 years
1241154764,14JAN2018,14JAN2018,1,210200600128,Children,Children Sports,1,17.9,7.85,BE,Europe,15-30 years
1241154449,14JAN2018,14JAN2018,1,220101300003,Clothes & Shoes,Clothes,2,80.2,35.7,AU,Australia/Pacific,61-75 years
1241154411,14JAN2018,14JAN2018,1,240500100062,Sports,Running - Jogging,3,165.3,72.15,AU,Australia/Pacific,46-60 years
1241154255,14JAN2018,20JAN2018,3,220100100134,Clothes & Shoes,Clothes,2,91,45.7,AU,Australia/Pacific,15-30 years
1241153007,13JAN2018,16JAN2018,1,220100100597,Clothes & Shoes,Clothes,2,68,34.2,US,North America,46-60 years
1241152899,13JAN2018,13JAN2018,1,220100100298,Clothes & Shoes,Clothes,1,52.9,26.55,US,North America,61-75 years
1241150087,13JAN2018,13JAN2018,1,210201000030,Children,Children Sports,1,22.5,10.35,FR,Europe,15-30 years
1241149745,13JAN2018,13JAN2018,1,220200200038,Clothes & Shoes,Shoes,1,38.2,18.95,FR,Europe,15-30 years
1241149527,13JAN2018,13JAN2018,1,220101400179,Clothes & Shoes,Clothes,1,25.7,11.5,FR,Europe,61-75 years
1241149520,13JAN2018,13JAN2018,1,230100500081,Outdoors,Outdoors,1,73,30.35,FR,Europe,61-75 years
1241149432,13JAN2018,13JAN2018,1,240200200007,Sports,Golf,1,84.2,8.4,ES,Europe,15-30 years
1241148933,13JAN2018,13JAN2018,1,240100100597,Sports,Assorted Sports Articles,2,221.4,94.2,ES,Europe,15-30 years
1241148329,13JAN2018,13JAN2018,1,240400200090,Sports,Racket Sports,1,126.6,52.75,BE,Europe,46-60 years
1241147731,13JAN2018,13JAN2018,1,220100100040,Clothes & Shoes,Clothes,3,315.6,158.1,AU,Australia/Pacific,15-30 years
1241147566,12JAN2018,22JAN2018,1,220100100043,Clothes & Shoes,Clothes,1,18.1,7.8,US,North America,31-45 years
1241147076,12JAN2018,12JAN2018,1,220101400186,Clothes & Shoes,Clothes,1,36,16.4,US,North America,15-30 years
1241146575,12JAN2018,16JAN2018,3,240500100064,Sports,Running - Jogging,1,61.4,26.65,US,North America,15-30 years
1241145171,12JAN2018,14JAN2018,2,230100600016,Outdoors,Outdoors,1,77,38.6,PT,Europe,15-30 years
1241144895,12JAN2018,12JAN2018,1,220100500026,Clothes & Shoes,Clothes,1,63,28.7,NL,Europe,15-30 years
1241144666,12JAN2018,16JAN2018,3,230100200002,Outdoors,Outdoors,2,107.8,51.6,NL,Europe,15-30 years
1241144617,12JAN2018,16JAN2018,3,220200300133,Clothes & Shoes,Shoes,1,28.6,13.15,NL,Europe,46-60 years
1241143413,12JAN2018,12JAN2018,1,220100900010,Clothes & Shoes,Clothes,1,92.1,36.9,IT,Europe,46-60 years
1241143283,12JAN2018,12JAN2018,1,240100100696,Sports,Assorted Sports Articles,1,66.2,28.55,GB,Europe,31-45 years
1241143236,12JAN2018,12JAN2018,1,210200400068,Children,Children Sports,1,35.6,17.9,GB,Europe,15-30 years
1241143092,12JAN2018,12JAN2018,1,210200600021,Children,Children Sports,1,57.2,27.1,GB,Europe,46-60 years
1241142854,12JAN2018,12JAN2018,1,220101400092,Clothes & Shoes,Clothes,1,57.7,25.7,GB,Europe,46-60 years
1241142731,12JAN2018,12JAN2018,1,240100100252,Sports,Assorted Sports Articles,1,185.8,89.65,GB,Europe,31-45 years
1241142707,12JAN2018,12JAN2018,1,240100200014,Sports,Assorted Sports Articles,1,55.4,22.8,GB,Europe,31-45 years
1241142587,12JAN2018,12JAN2018,1,240100200002,Sports,Assorted Sports Articles,1,15.4,6.1,GB,Europe,46-60 years
1241142413,12JAN2018,12JAN2018,1,240100200012,Sports,Assorted Sports Articles,1,34.6,14.4,GB,Europe,15-30 years
1241142126,12JAN2018,15JAN2018,3,210200600097,Children,Children Sports,1,66.3,27.9,FR,Europe,31-45 years
1241141444,12JAN2018,12JAN2018,1,230100500004,Outdoors,Outdoors,1,3.2,1.35,FR,Europe,46-60 years
1241140917,12JAN2018,12JAN2018,1,210200400046,Children,Children Sports,1,36.2,18.2,FR,Europe,46-60 years
1241140599,12JAN2018,17JAN2018,2,240600100153,Sports,Swim Sports,1,26.1,12.85,ES,Europe,31-45 years
1241139370,12JAN2018,16JAN2018,2,240500100031,Sports,Running - Jogging,2,114.6,50.9,DK,Europe,46-60 years
1241138991,12JAN2018,13JAN2018,1,230100500040,Outdoors,Outdoors,1,12.6,5.65,DE,Europe,46-60 years
1241138883,12JAN2018,12JAN2018,1,220100700046,Clothes & Shoes,Clothes,1,154.4,73.6,DE,Europe,15-30 years
1241138623,12JAN2018,12JAN2018,1,240700100013,Sports,Team Sports,1,23.99,9.75,DE,Europe,15-30 years
1241138487,12JAN2018,12JAN2018,1,240800100088,Sports,Winter Sports,2,406.8,162.9,DE,Europe,15-30 years
1241137989,12JAN2018,15JAN2018,3,220200100087,Clothes & Shoes,Shoes,1,113.7,56.95,DE,Europe,31-45 years
1241137692,12JAN2018,14JAN2018,2,220101400124,Clothes & Shoes,Clothes,1,146.4,65.1,BE,Europe,61-75 years
1241137262,12JAN2018,12JAN2018,1,220101400306,Clothes & Shoes,Clothes,2,148,67.4,AU,Australia/Pacific,46-60 years
1241137013,12JAN2018,18JAN2018,3,240100200005,Sports,Assorted Sports Articles,1,34.5,14.55,AU,Australia/Pacific,15-30 years
1241136736,11JAN2018,11JAN2018,1,230100600015,Outdoors,Outdoors,1,78.2,39.2,US,North America,15-30 years
1241136442,11JAN2018,11JAN2018,1,240600100080,Sports,Swim Sports,1,30.4,9.2,US,North America,31-45 years
1241135816,11JAN2018,11JAN2018,1,220100500016,Clothes & Shoes,Clothes,1,196,86.45,US,North America,15-30 years
1241135394,11JAN2018,11JAN2018,1,220100100536,Clothes & Shoes,Clothes,1,204.4,102.3,US,North America,15-30 years
1241135194,11JAN2018,11JAN2018,1,220100300039,Clothes & Shoes,Clothes,2,408.8,174.3,US,North America,31-45 years
1241134108,11JAN2018,16JAN2018,3,220200100182,Clothes & Shoes,Shoes,1,129.7,64.95,NL,Europe,46-60 years
1241133517,11JAN2018,11JAN2018,1,230100100039,Outdoors,Outdoors,2,116.4,46.7,IT,Europe,46-60 years
1241132881,11JAN2018,11JAN2018,1,230100300026,Outdoors,Outdoors,2,775.4,355.6,IT,Europe,15-30 years
1241132881,11JAN2018,11JAN2018,1,230100100063,Outdoors,Outdoors,1,56,23.35,IT,Europe,15-30 years
1241132670,11JAN2018,11JAN2018,1,240100200004,Sports,Assorted Sports Articles,1,35.2,14.8,IT,Europe,31-45 years
1241132653,11JAN2018,11JAN2018,1,230100600022,Outdoors,Outdoors,1,84.1,42.15,IT,Europe,61-75 years
1241132602,11JAN2018,11JAN2018,1,230100500081,Outdoors,Outdoors,1,73,30.35,GB,Europe,15-30 years
1241132461,11JAN2018,11JAN2018,1,210200100005,Children,Children Sports,1,13,5.75,GB,Europe,15-30 years
1241132379,11JAN2018,11JAN2018,1,240100100508,Sports,Assorted Sports Articles,1,48.3,19.25,GB,Europe,15-30 years
1241132358,11JAN2018,11JAN2018,1,240100200012,Sports,Assorted Sports Articles,1,34.6,14.4,GB,Europe,31-45 years
1241132127,11JAN2018,11JAN2018,1,210201000079,Children,Children Sports,1,56.8,25.95,GB,Europe,46-60 years
1241131663,11JAN2018,11JAN2018,1,220200300153,Clothes & Shoes,Shoes,1,84.1,39.2,FR,Europe,31-45 years
1241131200,11JAN2018,15JAN2018,3,240100100598,Sports,Assorted Sports Articles,1,77.2,32.9,FR,Europe,15-30 years
1241130772,11JAN2018,11JAN2018,1,220200100211,Clothes & Shoes,Shoes,2,211,105.7,ES,Europe,15-30 years
1241130041,11JAN2018,12JAN2018,2,240200100152,Sports,Golf,1,293.9,168.05,ES,Europe,31-45 years
1241129756,11JAN2018,11JAN2018,1,240100400059,Sports,Assorted Sports Articles,1,170.8,128.3,DK,Europe,46-60 years
1241129116,11JAN2018,12JAN2018,3,240300200069,Sports,Indoor Sports,2,82.2,33,DE,Europe,31-45 years
1241129061,11JAN2018,11JAN2018,1,220100100265,Clothes & Shoes,Clothes,1,44.7,22.45,DE,Europe,61-75 years
1241128651,11JAN2018,11JAN2018,1,240100400046,Sports,Assorted Sports Articles,1,328.3,165.95,BE,Europe,61-75 years
1241127857,11JAN2018,11JAN2018,1,230100500023,Outdoors,Outdoors,2,14.4,6.2,AU,Australia/Pacific,46-60 years
1241127276,10JAN2018,10JAN2018,1,230100600006,Outdoors,Outdoors,1,16.3,7.45,US,North America,15-30 years
1241127275,10JAN2018,10JAN2018,1,220100100212,Clothes & Shoes,Clothes,1,65.9,33.05,US,North America,31-45 years
1241127101,10JAN2018,10JAN2018,1,230100600015,Outdoors,Outdoors,1,78.2,39.2,US,North America,31-45 years
1241127003,10JAN2018,10JAN2018,1,220100100037,Clothes & Shoes,Clothes,1,24.2,12.2,US,North America,31-45 years
1241126578,10JAN2018,10JAN2018,1,220200100072,Clothes & Shoes,Shoes,3,301.2,150.9,US,North America,46-60 years
1241126551,10JAN2018,15JAN2018,2,240800200027,Sports,Winter Sports,2,65.4,27,US,North America,15-30 years
1241125917,10JAN2018,14JAN2018,2,240500100020,Sports,Running - Jogging,1,51.6,22.9,US,North America,15-30 years
1241125537,10JAN2018,10JAN2018,1,220100100340,Clothes & Shoes,Clothes,1,41.1,20.65,NL,Europe,46-60 years
